Kingdom Phylum Class Order Family Genus Species Kingdom.Confidence Phylum.Confidence Class.Confidence Order.Confidence Family.Confidence Genus.Confidence
7d74c4491d2aed74dc14cd2ace8fedec Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiales_Incertae_Sedis Bauldia NA 1.00 1.00 1.00 1.00 0.99 0.99
6bd07cc2eaa8f7dc68a665acb6ea208b Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.90 0.34
bf3b8458bf6adb90d8c8299674c9529c Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Pleomorphomonadaceae Prosthecomicrobium NA 1.00 1.00 1.00 1.00 0.87 0.85
4707adf504c4740a879f01c857ccdc00 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Pleomorphomonadaceae Prosthecomicrobium NA 1.00 1.00 1.00 1.00 1.00 1.00
bbb33c534fb8940ff16dfff8818760f8 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Pleomorphomonadaceae NA NA 1.00 1.00 1.00 1.00 1.00 1.00
27af3948e8c817326761848c30f8df1e Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Pleomorphomonadaceae NA NA 1.00 1.00 1.00 1.00 1.00 1.00
afbb5430d85ff04a4e031745eadcbbde Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Pleomorphomonadaceae NA NA 1.00 1.00 1.00 1.00 1.00 1.00
eef93084b9289e8153fbb90a37248361 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Rhodoplanes NA 1.00 1.00 1.00 1.00 1.00 0.88
02fed489621760c86ffb6338dedc4cdc Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Rhodoplanes NA 1.00 1.00 1.00 1.00 0.99 0.70
19386012f47b4a8d83f8fa168376a505 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Pseudolabrys NA 1.00 1.00 1.00 1.00 1.00 1.00
46c7004979d35d305e2be355ead40800 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Pseudolabrys NA 1.00 1.00 1.00 1.00 1.00 0.98
c1cbd06562e3e50bbc290377d0514abc Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.99 0.54
61995f767e9a280b7a20c6f025a28ebd Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.99 0.50
8db5071a93672461ce6f0e57acbc5f46 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.97 0.68
f4bb0816d7a7fb888a87c59510684b96 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.81
466cdff6005dcc2faeaa225f5048174a Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.98 0.82
39ad699282d51b96d4f507f7ff11d8c6 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.97 0.80
ccc987a3cdd9ad59450c2242b3e0ae03 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.67 0.43
2c76874512cd9a89f28093161dc00fec Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.85
44019c149b81ac5e3f95b8fc49209983 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.58
1a56ad3ec2b87cfbeaba8976be08b4b9 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.77
0cfda007b8766a47bebad44f2a500789 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.84
66a4e8f4e7bf25a1181a67ae22342b02 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Rhodoplanes NA 1.00 1.00 1.00 1.00 1.00 0.96
e3f032926579631acde699252c428d9c Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.68
35aef3a8a6fb15d9c302ef6f7e3791fa Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.91
1d145835e7f0188562322f4eefb02657 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.91
9a7d54b73ad99641f6bbe400eb47fc75 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.92
d6ded3cf91e20d030c9ff86ed44791ac Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.92
a22784da8d04270a1719f3b061c26bb4 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Pseudolabrys NA 1.00 1.00 1.00 1.00 1.00 1.00
b8414c0c973e996f87e399ffbb65ede7 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Pseudolabrys NA 1.00 1.00 1.00 1.00 1.00 0.83
e03bc14e5ccd5b22d4a556fa806beffb Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.99 0.43
d70b665a627c5dca64b17a3c640d5b2a Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.90 0.42
0d069c6048ccee3a747bf8a5e9093099 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Rhodoplanes NA 1.00 1.00 1.00 1.00 0.99 0.75
acd8c84742f4192addd7ec40827b4506 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.62
b516564ad4e50fadf2d3b5367a49be91 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 1.00 0.88
00f22fe0aa7d9b976a6a884f493a1b75 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Pseudorhodoplanes NA 1.00 1.00 1.00 1.00 1.00 0.98
ea4380d7bbfa82db66fe91ac7df13186 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Pseudorhodoplanes NA 1.00 1.00 1.00 1.00 1.00 0.98
ecbf47854cf16952e60d01b6ef206611 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.95 0.85
c3611d78f8c6e85c52a43158c037f2f6 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.99 0.68
9f1e82485e460633bcfdfff41f86d8d7 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.65 0.35
15d297a819b6b9809f844af54146b5ac Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.85 0.35
cfd9dfd7433cf0c13692fcff2ffb6df0 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae NA NA 1.00 1.00 1.00 1.00 0.51 0.46
e7ec785217e4c2b3891dfabe656483cd Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Amb-16S-1323 NA NA 1.00 1.00 1.00 1.00 0.72 0.72
6e94f695f7063d289efb164837dd0927 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiales_Incertae_Sedis Bauldia NA 1.00 1.00 1.00 1.00 0.92 0.92
1cf8b6ce5b8bfa5fa7c7fcc345a5cb08 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Pseudoxanthobacter NA 1.00 1.00 1.00 1.00 0.93 0.93
9d146c6da1c9c6e2412db5e524c47000 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales NA NA NA 1.00 1.00 1.00 0.94 0.49 0.49
4ed7c7ab37d2f3b78292f3835249b42e Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Pseudoxanthobacter NA 1.00 1.00 1.00 1.00 0.98 0.98
a5e4fa1c4fdfceff6877d2ba21ae0b91 Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae Hirschia NA 1.00 1.00 1.00 1.00 1.00 1.00
6a2f50697cee79fd3bbc4783f0f27e7b Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae SWB02 NA 1.00 1.00 1.00 1.00 1.00 1.00
c4eeb9c6fff98d80472231fc446ac0a3 Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae SWB02 NA 1.00 1.00 1.00 1.00 1.00 1.00
1647b319be04bd1b1cee6064f8af2913 Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Hyphomonadaceae SWB02 NA 1.00 1.00 1.00 0.89 0.89 0.72
fea6425757f5fc133cc253e191612936 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales NA NA NA 1.00 1.00 1.00 0.72 0.44 0.32
053c09f43a8ca677723e10f2650f95aa Bacteria Proteobacteria Alphaproteobacteria Rhizobiales NA NA NA 1.00 1.00 1.00 1.00 0.47 0.47
04b8b02dd86522f055095c2ef17286ad Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium NA 1.00 1.00 1.00 1.00 1.00 0.98
73682d05e44418eccbc611fb4d003f8b Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium NA 1.00 1.00 1.00 1.00 0.97 0.97
dd0c627305b1fa18686590fcfb5a0b8e Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae NA NA 1.00 1.00 1.00 1.00 1.00 0.99
45c0273bc6911409deec7e9f968bbe6b Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae NA NA 1.00 1.00 1.00 1.00 1.00 0.93
e066e75e444f1e0434c62c2714e2ed24 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Pedomicrobium NA 1.00 1.00 1.00 1.00 1.00 0.99
a11eea38473ca213753cfc4f718456b6 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Pedomicrobium NA 1.00 1.00 1.00 1.00 1.00 1.00
eddf25ea39c54a989ad228c333d189c2 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Pedomicrobium NA 1.00 1.00 1.00 1.00 1.00 0.96
077965e0aac3e3a499d9653169446a7d Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Pedomicrobium NA 1.00 1.00 1.00 1.00 1.00 1.00
1294963fdce372af7b1e1a920a7bfbf4 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Pedomicrobium NA 1.00 1.00 1.00 1.00 0.99 0.96
d926fb54d8f65cec746c1b8588c7e77b Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Pedomicrobium NA 1.00 1.00 1.00 1.00 0.97 0.96
e6485894636f1daea25cbff080ff7cf2 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Pedomicrobium NA 1.00 1.00 1.00 1.00 1.00 0.91
22b67f584acb0af9cd3c4fd62994b6a1 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium NA 1.00 1.00 1.00 1.00 1.00 0.99
ed8e6cdf2a8985dcfe256b584404676a Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium NA 1.00 1.00 1.00 1.00 1.00 1.00
7db74ad54613b96e9a9cfb908df7143f Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium NA 1.00 1.00 1.00 1.00 1.00 0.98
f3764b32d101c60c01fc6c59eede87df Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium NA 1.00 1.00 1.00 1.00 1.00 0.92
3f95aa1b372a657401dcde0038bfb884 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium NA 1.00 1.00 1.00 1.00 1.00 0.92
0c2ac0db27ec0b083855162620ba1805 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Hyphomicrobiaceae Hyphomicrobium NA 1.00 1.00 1.00 1.00 0.97 0.61
b7f5af401f678ffbe9f7299cfa59e3bf Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Devosiaceae Devosia NA 1.00 1.00 1.00 1.00 0.99 0.98
d1c2ac4bb95711b1e5f88052ee02ab55 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Devosiaceae Devosia NA 1.00 1.00 1.00 1.00 1.00 0.99
0e11a8e894a8d9a3241d7cd7915570ac Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Devosiaceae Devosia geojensis 1.00 1.00 1.00 1.00 1.00 0.81
77e793f26fa17b82e0f85d0923f679ba Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Devosiaceae Devosia yakushimensis 1.00 1.00 1.00 1.00 1.00 0.99
1c2b8892a0d7f828d72808cd01cfd199 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Devosiaceae Devosia NA 1.00 1.00 1.00 1.00 1.00 0.97
630f4e28b0500d485f375eb26ce7195e Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiales_Incertae_Sedis NA NA 1.00 1.00 1.00 1.00 0.99 0.99
3bcd53dd16ed587ab1107e84b335a89a Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiales_Incertae_Sedis NA NA 1.00 1.00 1.00 1.00 0.98 0.98
4d5b8c2c09a9e464f466f3ddc5ab1de5 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiales_Incertae_Sedis NA NA 1.00 1.00 1.00 1.00 1.00 0.98
d1f4babdfa6aa29532c66b9b1b30c201 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiales_Incertae_Sedis Nordella oligomobilis 1.00 1.00 1.00 1.00 1.00 1.00
860b11244363460108e1a96df96599a1 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiales_Incertae_Sedis Nordella NA 1.00 1.00 1.00 1.00 1.00 0.93
a3f83d766dbed8fd94d7bfffabc800a4 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiales_Incertae_Sedis Nordella NA 1.00 1.00 1.00 1.00 1.00 0.53
0ba0d4c5a289facc80e0e481377a9e18 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Mesorhizobium NA 1.00 1.00 1.00 1.00 0.94 0.91
15d56c1957f615a428b92ab2d5f3e1ee Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Aminobacter NA 1.00 1.00 1.00 1.00 1.00 0.85
de3d0e440533123bef372ef43c19f3aa Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Mesorhizobium NA 1.00 1.00 1.00 1.00 1.00 0.76
d6d4907268e344040fdd25a3c8af71bc Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Ensifer NA 1.00 1.00 1.00 1.00 1.00 0.83
1ddc8a4694ed56884c16d791174a6390 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Ensifer NA 1.00 1.00 1.00 1.00 1.00 0.83
6fa683ac1a98a2b03957b06574000695 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA 1.00 1.00 1.00 1.00 1.00 0.99
2b77359306bbc33b0cb6452265701700 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Martelella NA 1.00 1.00 1.00 1.00 1.00 0.52
cf3381318906e1e08f58bca905636dc0 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae NA NA 1.00 1.00 1.00 1.00 1.00 0.47
d9d8cd4fbc4d6e0b7577de89869487fa Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA 1.00 1.00 1.00 1.00 1.00 0.75
36ecd054f5309a9658926a0926d7ee82 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Shinella NA 1.00 1.00 1.00 1.00 1.00 1.00
8ce12e88f6b59bb09494567f0d678092 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA 1.00 1.00 1.00 1.00 1.00 0.86
fc6622c636a5210293fb2873fc4761d9 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA 1.00 1.00 1.00 1.00 1.00 0.67
e1c7d97fe13e9127d225d76a1feb8c78 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA 1.00 1.00 1.00 1.00 1.00 0.58
c2a787cf867ebfdce216002bcc8a94e1 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA 1.00 1.00 1.00 1.00 1.00 0.78
48d167e255c1e17c6fb473c14da98c1d Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Shinella NA 1.00 1.00 1.00 1.00 1.00 0.74
ed749a599841c5ad80123b2919e06e54 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae NA NA 1.00 1.00 1.00 1.00 1.00 0.48
91652aa3bcc1ee1b0901af7d9681881c Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA 1.00 1.00 1.00 1.00 1.00 0.70
39986346b95627054f6d759b856ea132 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA 1.00 1.00 1.00 1.00 1.00 0.61
c130baecd35f08a8f79bdfbdc0abb6c0 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA 1.00 1.00 1.00 1.00 1.00 0.78
65496d3e870f217fb7391888cb2bd12c Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Mesorhizobium thiogangeticum 1.00 1.00 1.00 0.98 0.97 0.57
1dc3a7cd36625f81a603740de6b3160b Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Mesorhizobium NA 1.00 1.00 1.00 1.00 1.00 0.90
da058d0e6228b802436a63bbc40eb29e Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Aminobacter NA 1.00 1.00 1.00 1.00 0.85 0.52
07da22cab5c55a4badb462bcbbded642 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Phyllobacterium NA 1.00 1.00 1.00 0.99 0.99 0.99
ca8f1c260ac18a133685554fc1089155 Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Rhodobacter NA 1.00 1.00 1.00 1.00 1.00 0.99
a7390d0568f382167733e8c63a13406b Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Defluviimonas NA 1.00 1.00 1.00 1.00 1.00 0.62
5ecf536a6b5c36282076c2fab403d649 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Pleomorphomonadaceae Pleomorphomonas NA 1.00 1.00 1.00 1.00 0.98 0.95
29279cf5fedb344b6a00a63947682318 Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Marivita NA 1.00 1.00 1.00 1.00 1.00 0.94
90938b5f91186ed52c02f75b4d65a492 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Mesorhizobium NA 1.00 1.00 1.00 1.00 1.00 1.00
ce72168fbf5e3e014ce3bb524e664041 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Aureimonas glaciei 1.00 1.00 1.00 1.00 0.99 0.99
824c385c4b98b544146421bccd0a9965 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiales_Incertae_Sedis Phreatobacter NA 1.00 1.00 1.00 1.00 0.70 0.70
02dd75f976cd05e6517f3d4da0a1a415 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Xanthobacter NA 1.00 1.00 1.00 1.00 1.00 0.89
4c1d3644decd8455b014aa4e41cb244d Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Xanthobacter NA 1.00 1.00 1.00 1.00 1.00 1.00
58646265ff2fdb9bec8abdf92e5fc509 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Azorhizobium NA 1.00 1.00 1.00 1.00 1.00 0.67
7585f25d1cd92af6eb168ae58bfcc49e Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Xanthobacter autotrophicus 1.00 1.00 1.00 1.00 1.00 0.94
1f2c5cee479756b4c1d168271ca131d5 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Xanthobacter autotrophicus 1.00 1.00 1.00 1.00 1.00 1.00
c5f68e0c74d1aee755bbb3f9160cc2f3 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Beijerinckiaceae 28-YEA-48 NA 1.00 1.00 1.00 1.00 0.98 0.96
7d9fd4b5873b28aa1909db55337de8db Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Starkeya NA 1.00 1.00 1.00 1.00 1.00 0.96
72bec6940fdb6c0432d30b7941ed2616 Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Xanthobacteraceae Starkeya NA 1.00 1.00 1.00 1.00 0.99 0.66
3b61c9a6add7bbbd34bfa7a927c7def3 Bacteria Proteobacteria Alphaproteobacteria Parvibaculales Parvibaculaceae Parvibaculum NA 1.00 1.00 1.00 1.00 1.00 1.00
b7126485967d62e813785763f3ea9e62 Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Parvularculaceae Marinicaulis NA 1.00 1.00 1.00 0.98 0.98 0.56
7bb1999bde57a48a2c418e8d414982ae Bacteria Proteobacteria Alphaproteobacteria Kiloniellales Kiloniellaceae NA NA 1.00 1.00 1.00 1.00 0.97 0.87
2421d7394d09c3bf78c648c7d8265b54 Bacteria Proteobacteria Alphaproteobacteria Kiloniellales Kiloniellaceae NA NA 1.00 1.00 1.00 0.99 0.96 0.79
0b95ecd439998965411f230a8087ac8e Bacteria Proteobacteria Alphaproteobacteria NA NA NA NA 1.00 1.00 0.99 0.49 0.43 0.30
d560afad18ac4cd297fd3cdfc8d44bdd Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales NA NA NA 1.00 1.00 1.00 0.57 0.42 0.25
b61505bbeb5886b304499d4a69175a6e Bacteria Proteobacteria Alphaproteobacteria NA NA NA NA 1.00 1.00 1.00 0.18 0.18 0.18
0830b351596a86115cc65f4d319c26e7 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Rhodospirillaceae NA NA 1.00 1.00 1.00 0.55 0.52 0.20
3ca8a7aa593b257eb5cfda81bac273c4 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Rhodospirillaceae NA NA 1.00 1.00 1.00 0.64 0.59 0.30
b53094561082f2158e468e437235ead1 Bacteria Proteobacteria Alphaproteobacteria Azospirillales Inquilinaceae Inquilinus NA 1.00 1.00 1.00 1.00 1.00 1.00
7fb721900ef10527ca5bc65920954606 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae NA NA 1.00 1.00 1.00 1.00 1.00 0.99
616a3acffb413288bcc2a7bafa4edbf0 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae NA NA 1.00 1.00 1.00 1.00 1.00 0.96
926ba58eefe3d784471f4c822151feda Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae NA NA 1.00 1.00 1.00 1.00 1.00 0.58
2b536833c47d6368653d43eb6483267a Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 0.79
d1f8f47c77a4d87660b941316b819e4b Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 1.00
9f16c237776e11d8ea7f4b62e1029428 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 1.00
d6d8d6c7688008f3b17bb729421cb426 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Phaeospirillum NA 1.00 1.00 1.00 1.00 1.00 0.77
4ddef7cd92fd74a19571b73e3f8f0eeb Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 1.00
9490ba1fb9dd74abf15a1cd3ff81d067 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 1.00
b75e2ef0e905fa22619b60098e918ee3 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 1.00
0e32499e6cb91ae13b301deb057e557e Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 1.00
1083eb67a7140dca982f34e3968117a3 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 1.00
8c4eb10c0ed84d58e13bcfbfdd32e76e Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 0.99
d94c20c00db235bb6fccc68f06f100c7 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 1.00 1.00 1.00 1.00 1.00
c848b4806188bbd59e07212b91caa2a3 Bacteria Proteobacteria Alphaproteobacteria Rhodospirillales Magnetospirillaceae Magnetospirillum NA 1.00 0.97 0.97 0.88 0.88 0.56
